LocationDesc,Class,Data_Value,Age(years),GeoLocation,LocationID
California,Obesity / Weight Status,28.9,55 - 64,"(37.63864012300047, -120.99999953799971)",6
California,Obesity / Weight Status,23.5,65 or older,"(37.63864012300047, -120.99999953799971)",6
Colorado,Obesity / Weight Status,12.8,18 - 24,"(38.843840757000464, -106.13361092099967)",8
Colorado,Obesity / Weight Status,19.1,25 - 34,"(38.843840757000464, -106.13361092099967)",8
Colorado,Obesity / Weight Status,25,35 - 44,"(38.843840757000464, -106.13361092099967)",8
Colorado,Obesity / Weight Status,26.9,45 - 54,"(38.843840757000464, -106.13361092099967)",8
Colorado,Obesity / Weight Status,26.9,55 - 64,"(38.843840757000464, -106.13361092099967)",8
Colorado,Obesity / Weight Status,21,65 or older,"(38.843840757000464, -106.13361092099967)",8
Connecticut,Obesity / Weight Status,13.4,18 - 24,"(41.56266102000046, -72.64984095199964)",9
Connecticut,Obesity / Weight Status,24.2,25 - 34,"(41.56266102000046, -72.64984095199964)",9
Connecticut,Obesity / Weight Status,29.7,35 - 44,"(41.56266102000046, -72.64984095199964)",9
Connecticut,Obesity / Weight Status,30.2,45 - 54,"(41.56266102000046, -72.64984095199964)",9
Connecticut,Obesity / Weight Status,30.4,55 - 64,"(41.56266102000046, -72.64984095199964)",9
Connecticut,Obesity / Weight Status,24.9,65 or older,"(41.56266102000046, -72.64984095199964)",9
Delaware,Obesity / Weight Status,19.3,18 - 24,"(39.008830667000495, -75.57774116799965)",10
Delaware,Obesity / Weight Status,26.5,25 - 34,"(39.008830667000495, -75.57774116799965)",10
Delaware,Obesity / Weight Status,35.6,35 - 44,"(39.008830667000495, -75.57774116799965)",10
Delaware,Obesity / Weight Status,35.5,45 - 54,"(39.008830667000495, -75.57774116799965)",10
Delaware,Obesity / Weight Status,34.1,55 - 64,"(39.008830667000495, -75.57774116799965)",10
Delaware,Obesity / Weight Status,30.4,65 or older,"(39.008830667000495, -75.57774116799965)",10
District of Columbia,Obesity / Weight Status,11.6,18 - 24,"(38.89037138500049, -77.03196112699965)",11
District of Columbia,Obesity / Weight Status,17.3,25 - 34,"(38.89037138500049, -77.03196112699965)",11
District of Columbia,Obesity / Weight Status,27,35 - 44,"(38.89037138500049, -77.03196112699965)",11
District of Columbia,Obesity / Weight Status,27,45 - 54,"(38.89037138500049, -77.03196112699965)",11
District of Columbia,Obesity / Weight Status,31.4,55 - 64,"(38.89037138500049, -77.03196112699965)",11
District of Columbia,Obesity / Weight Status,24,65 or older,"(38.89037138500049, -77.03196112699965)",11
Florida,Obesity / Weight Status,14.9,18 - 24,"(28.932040377000476, -81.92896053899966)",12
Florida,Obesity / Weight Status,27.2,25 - 34,"(28.932040377000476, -81.92896053899966)",12
Florida,Obesity / Weight Status,29.4,35 - 44,"(28.932040377000476, -81.92896053899966)",12
Florida,Obesity / Weight Status,31.7,45 - 54,"(28.932040377000476, -81.92896053899966)",12
Florida,Obesity / Weight Status,32.6,55 - 64,"(28.932040377000476, -81.92896053899966)",12
Florida,Obesity / Weight Status,25.8,65 or older,"(28.932040377000476, -81.92896053899966)",12
Georgia,Obesity / Weight Status,17.3,18 - 24,"(32.83968109300048, -83.62758034599966)",13
Georgia,Obesity / Weight Status,27.6,25 - 34,"(32.83968109300048, -83.62758034599966)",13
Georgia,Obesity / Weight Status,35.8,35 - 44,"(32.83968109300048, -83.62758034599966)",13
Georgia,Obesity / Weight Status,36.7,45 - 54,"(32.83968109300048, -83.62758034599966)",13
Georgia,Obesity / Weight Status,37.6,55 - 64,"(32.83968109300048, -83.62758034599966)",13
Georgia,Obesity / Weight Status,31,65 or older,"(32.83968109300048, -83.62758034599966)",13
Hawaii,Obesity / Weight Status,13.9,18 - 24,"(21.304850435000446, -157.85774940299973)",15
Hawaii,Obesity / Weight Status,26.3,25 - 34,"(21.304850435000446, -157.85774940299973)",15
Hawaii,Obesity / Weight Status,29.6,35 - 44,"(21.304850435000446, -157.85774940299973)",15
Hawaii,Obesity / Weight Status,30.3,45 - 54,"(21.304850435000446, -157.85774940299973)",15
Hawaii,Obesity / Weight Status,26.4,55 - 64,"(21.304850435000446, -157.85774940299973)",15
Hawaii,Obesity / Weight Status,16,65 or older,"(21.304850435000446, -157.85774940299973)",15
Idaho,Obesity / Weight Status,21.5,18 - 24,"(43.682630005000476, -114.3637300419997)",16
Idaho,Obesity / Weight Status,26,25 - 34,"(43.682630005000476, -114.3637300419997)",16
Idaho,Obesity / Weight Status,25.8,35 - 44,"(43.682630005000476, -114.3637300419997)",16
Idaho,Obesity / Weight Status,35.1,45 - 54,"(43.682630005000476, -114.3637300419997)",16
Idaho,Obesity / Weight Status,30.7,55 - 64,"(43.682630005000476, -114.3637300419997)",16
Idaho,Obesity / Weight Status,25.2,65 or older,"(43.682630005000476, -114.3637300419997)",16
Illinois,Obesity / Weight Status,17.3,18 - 24,"(40.48501028300046, -88.99771017799969)",17
Illinois,Obesity / Weight Status,27.6,25 - 34,"(40.48501028300046, -88.99771017799969)",17
Illinois,Obesity / Weight Status,35.4,35 - 44,"(40.48501028300046, -88.99771017799969)",17
Illinois,Obesity / Weight Status,38.2,45 - 54,"(40.48501028300046, -88.99771017799969)",17
Illinois,Obesity / Weight Status,36.9,55 - 64,"(40.48501028300046, -88.99771017799969)",17
Illinois,Obesity / Weight Status,30.9,65 or older,"(40.48501028300046, -88.99771017799969)",17
Indiana,Obesity / Weight Status,17.6,18 - 24,"(39.766910452000445, -86.14996019399968)",18
Indiana,Obesity / Weight Status,32.4,25 - 34,"(39.766910452000445, -86.14996019399968)",18
Indiana,Obesity / Weight Status,35,35 - 44,"(39.766910452000445, -86.14996019399968)",18
Indiana,Obesity / Weight Status,39.4,45 - 54,"(39.766910452000445, -86.14996019399968)",18
Indiana,Obesity / Weight Status,37.5,55 - 64,"(39.766910452000445, -86.14996019399968)",18
Indiana,Obesity / Weight Status,30.6,65 or older,"(39.766910452000445, -86.14996019399968)",18
Iowa,Obesity / Weight Status,18.4,18 - 24,"(42.46940091300047, -93.81649055599968)",19
Iowa,Obesity / Weight Status,28.2,25 - 34,"(42.46940091300047, -93.81649055599968)",19
Iowa,Obesity / Weight Status,38.7,35 - 44,"(42.46940091300047, -93.81649055599968)",19
Iowa,Obesity / Weight Status,36.3,45 - 54,"(42.46940091300047, -93.81649055599968)",19
Iowa,Obesity / Weight Status,37.9,55 - 64,"(42.46940091300047, -93.81649055599968)",19
Iowa,Obesity / Weight Status,30.9,65 or older,"(42.46940091300047, -93.81649055599968)",19
Kansas,Obesity / Weight Status,36.8,55 - 64,"(38.34774030000045, -98.20078122699965)",20
Kansas,Obesity / Weight Status,19.8,18 - 24,"(38.34774030000045, -98.20078122699965)",20
Kansas,Obesity / Weight Status,28.7,25 - 34,"(38.34774030000045, -98.20078122699965)",20
Kansas,Obesity / Weight Status,36,35 - 44,"(38.34774030000045, -98.20078122699965)",20
Kansas,Obesity / Weight Status,35.9,45 - 54,"(38.34774030000045, -98.20078122699965)",20
Kansas,Obesity / Weight Status,28.9,65 or older,"(38.34774030000045, -98.20078122699965)",20
Kentucky,Obesity / Weight Status,20.3,18 - 24,"(37.645970271000465, -84.77497104799966)",21
Kentucky,Obesity / Weight Status,33.7,25 - 34,"(37.645970271000465, -84.77497104799966)",21
Kentucky,Obesity / Weight Status,40.7,35 - 44,"(37.645970271000465, -84.77497104799966)",21
Kentucky,Obesity / Weight Status,39,45 - 54,"(37.645970271000465, -84.77497104799966)",21
Kentucky,Obesity / Weight Status,37.9,55 - 64,"(37.645970271000465, -84.77497104799966)",21
Kentucky,Obesity / Weight Status,31,65 or older,"(37.645970271000465, -84.77497104799966)",21
Louisiana,Obesity / Weight Status,25.9,18 - 24,"(31.31266064400046, -92.44568007099969)",22
Louisiana,Obesity / Weight Status,28.8,25 - 34,"(31.31266064400046, -92.44568007099969)",22
Louisiana,Obesity / Weight Status,45.2,35 - 44,"(31.31266064400046, -92.44568007099969)",22
Louisiana,Obesity / Weight Status,40.5,45 - 54,"(31.31266064400046, -92.44568007099969)",22
Louisiana,Obesity / Weight Status,36.6,55 - 64,"(31.31266064400046, -92.44568007099969)",22
Louisiana,Obesity / Weight Status,35.3,65 or older,"(31.31266064400046, -92.44568007099969)",22
Maine,Obesity / Weight Status,20.7,18 - 24,"(45.254228894000505, -68.98503133599962)",23
Maine,Obesity / Weight Status,25.8,25 - 34,"(45.254228894000505, -68.98503133599962)",23
Maine,Obesity / Weight Status,30,35 - 44,"(45.254228894000505, -68.98503133599962)",23
Maine,Obesity / Weight Status,37.3,45 - 54,"(45.254228894000505, -68.98503133599962)",23
Maine,Obesity / Weight Status,33,55 - 64,"(45.254228894000505, -68.98503133599962)",23
Maine,Obesity / Weight Status,28.7,65 or older,"(45.254228894000505, -68.98503133599962)",23
Maryland,Obesity / Weight Status,16.3,18 - 24,"(39.29058096400047, -76.60926011099963)",24
Maryland,Obesity / Weight Status,28.3,25 - 34,"(39.29058096400047, -76.60926011099963)",24
Maryland,Obesity / Weight Status,31.7,35 - 44,"(39.29058096400047, -76.60926011099963)",24
Maryland,Obesity / Weight Status,34.6,45 - 54,"(39.29058096400047, -76.60926011099963)",24
Maryland,Obesity / Weight Status,35.5,55 - 64,"(39.29058096400047, -76.60926011099963)",24
Maryland,Obesity / Weight Status,29.2,65 or older,"(39.29058096400047, -76.60926011099963)",24
Massachusetts,Obesity / Weight Status,14.5,18 - 24,"(42.27687047000046, -72.08269067499964)",25
Massachusetts,Obesity / Weight Status,19.4,25 - 34,"(42.27687047000046, -72.08269067499964)",25
Massachusetts,Obesity / Weight Status,24.4,35 - 44,"(42.27687047000046, -72.08269067499964)",25
Massachusetts,Obesity / Weight Status,26.9,45 - 54,"(42.27687047000046, -72.08269067499964)",25
Massachusetts,Obesity / Weight Status,28.6,55 - 64,"(42.27687047000046, -72.08269067499964)",25
Massachusetts,Obesity / Weight Status,25.1,65 or older,"(42.27687047000046, -72.08269067499964)",25
Michigan,Obesity / Weight Status,21.7,18 - 24,"(44.6613195430005, -84.71439026999968)",26
Michigan,Obesity / Weight Status,28.9,25 - 34,"(44.6613195430005, -84.71439026999968)",26
Michigan,Obesity / Weight Status,38,35 - 44,"(44.6613195430005, -84.71439026999968)",26
Michigan,Obesity / Weight Status,36.6,45 - 54,"(44.6613195430005, -84.71439026999968)",26
Michigan,Obesity / Weight Status,34.9,55 - 64,"(44.6613195430005, -84.71439026999968)",26
Michigan,Obesity / Weight Status,32.2,65 or older,"(44.6613195430005, -84.71439026999968)",26
Minnesota,Obesity / Weight Status,16.1,18 - 24,"(46.35564873600049, -94.79420050299967)",27
Minnesota,Obesity / Weight Status,24.6,25 - 34,"(46.35564873600049, -94.79420050299967)",27
Minnesota,Obesity / Weight Status,28.4,35 - 44,"(46.35564873600049, -94.79420050299967)",27
Minnesota,Obesity / Weight Status,32.6,45 - 54,"(46.35564873600049, -94.79420050299967)",27
Minnesota,Obesity / Weight Status,32.7,55 - 64,"(46.35564873600049, -94.79420050299967)",27
Minnesota,Obesity / Weight Status,28.6,65 or older,"(46.35564873600049, -94.79420050299967)",27
Mississippi,Obesity / Weight Status,19.9,18 - 24,"(32.745510099000455, -89.53803082499968)",28
Mississippi,Obesity / Weight Status,38.4,25 - 34,"(32.745510099000455, -89.53803082499968)",28
Mississippi,Obesity / Weight Status,47.5,35 - 44,"(32.745510099000455, -89.53803082499968)",28
Mississippi,Obesity / Weight Status,45.5,45 - 54,"(32.745510099000455, -89.53803082499968)",28
Mississippi,Obesity / Weight Status,39.8,55 - 64,"(32.745510099000455, -89.53803082499968)",28
Mississippi,Obesity / Weight Status,31,65 or older,"(32.745510099000455, -89.53803082499968)",28
Missouri,Obesity / Weight Status,17.7,18 - 24,"(38.635790776000476, -92.56630005299968)",29
Missouri,Obesity / Weight Status,27.2,25 - 34,"(38.635790776000476, -92.56630005299968)",29
Missouri,Obesity / Weight Status,35.4,35 - 44,"(38.635790776000476, -92.56630005299968)",29
Missouri,Obesity / Weight Status,36.3,45 - 54,"(38.635790776000476, -92.56630005299968)",29
Missouri,Obesity / Weight Status,40.5,55 - 64,"(38.635790776000476, -92.56630005299968)",29
Missouri,Obesity / Weight Status,30.1,65 or older,"(38.635790776000476, -92.56630005299968)",29
Montana,Obesity / Weight Status,15.4,18 - 24,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,23.6,25 - 34,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,26.9,35 - 44,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,31.8,45 - 54,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,29.1,55 - 64,"(47.06652897200047, -109.42442064499971)",30
Montana,Obesity / Weight Status,24.3,65 or older,"(47.06652897200047, -109.42442064499971)",30
Nebraska,Obesity / Weight Status,17.2,18 - 24,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,31.3,25 - 34,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,34.6,35 - 44,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,39.7,45 - 54,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,37.6,55 - 64,"(41.6410409880005, -99.36572062299967)",31
Nebraska,Obesity / Weight Status,29.9,65 or older,"(41.6410409880005, -99.36572062299967)",31
Nevada,Obesity / Weight Status,16.9,18 - 24,"(39.493240390000494, -117.07184056399967)",32
Nevada,Obesity / Weight Status,24.8,25 - 34,"(39.493240390000494, -117.07184056399967)",32
Nevada,Obesity / Weight Status,24.8,35 - 44,"(39.493240390000494, -117.07184056399967)",32
Nevada,Obesity / Weight Status,30.7,45 - 54,"(39.493240390000494, -117.07184056399967)",32
Nevada,Obesity / Weight Status,29.3,55 - 64,"(39.493240390000494, -117.07184056399967)",32
Nevada,Obesity / Weight Status,25.7,65 or older,"(39.493240390000494, -117.07184056399967)",32
New Hampshire,Obesity / Weight Status,13.7,18 - 24,"(43.65595011300047, -71.50036091999965)",33
New Hampshire,Obesity / Weight Status,29.9,25 - 34,"(43.65595011300047, -71.50036091999965)",33
New Hampshire,Obesity / Weight Status,26.1,35 - 44,"(43.65595011300047, -71.50036091999965)",33
New Hampshire,Obesity / Weight Status,30.8,45 - 54,"(43.65595011300047, -71.50036091999965)",33
New Hampshire,Obesity / Weight Status,29.1,55 - 64,"(43.65595011300047, -71.50036091999965)",33
New Hampshire,Obesity / Weight Status,26.5,65 or older,"(43.65595011300047, -71.50036091999965)",33
New Jersey,Obesity / Weight Status,14.2,18 - 24,"(40.13057004800049, -74.27369128799967)",34
New Jersey,Obesity / Weight Status,25,25 - 34,"(40.13057004800049, -74.27369128799967)",34
New Jersey,Obesity / Weight Status,26.1,35 - 44,"(40.13057004800049, -74.27369128799967)",34
New Jersey,Obesity / Weight Status,32,45 - 54,"(40.13057004800049, -74.27369128799967)",34
New Jersey,Obesity / Weight Status,33.9,55 - 64,"(40.13057004800049, -74.27369128799967)",34
New Jersey,Obesity / Weight Status,28,65 or older,"(40.13057004800049, -74.27369128799967)",34
New Mexico,Obesity / Weight Status,17.6,18 - 24,"(34.52088095200048, -106.24058098499967)",35
New Mexico,Obesity / Weight Status,31.7,25 - 34,"(34.52088095200048, -106.24058098499967)",35
New Mexico,Obesity / Weight Status,33.6,35 - 44,"(34.52088095200048, -106.24058098499967)",35
New Mexico,Obesity / Weight Status,33,45 - 54,"(34.52088095200048, -106.24058098499967)",35
New Mexico,Obesity / Weight Status,29.8,55 - 64,"(34.52088095200048, -106.24058098499967)",35
New Mexico,Obesity / Weight Status,24,65 or older,"(34.52088095200048, -106.24058098499967)",35
New York,Obesity / Weight Status,12.7,18 - 24,"(42.82700103200045, -75.54397042699964)",36
New York,Obesity / Weight Status,22.4,25 - 34,"(42.82700103200045, -75.54397042699964)",36
New York,Obesity / Weight Status,27.7,35 - 44,"(42.82700103200045, -75.54397042699964)",36
New York,Obesity / Weight Status,31.6,45 - 54,"(42.82700103200045, -75.54397042699964)",36
New York,Obesity / Weight Status,31.1,55 - 64,"(42.82700103200045, -75.54397042699964)",36
New York,Obesity / Weight Status,24.6,65 or older,"(42.82700103200045, -75.54397042699964)",36
North Carolina,Obesity / Weight Status,17.7,18 - 24,"(35.466220975000454, -79.15925046299964)",37
North Carolina,Obesity / Weight Status,30.4,25 - 34,"(35.466220975000454, -79.15925046299964)",37
North Carolina,Obesity / Weight Status,36.4,35 - 44,"(35.466220975000454, -79.15925046299964)",37
North Carolina,Obesity / Weight Status,39.9,45 - 54,"(35.466220975000454, -79.15925046299964)",37
North Carolina,Obesity / Weight Status,34.6,55 - 64,"(35.466220975000454, -79.15925046299964)",37
North Carolina,Obesity / Weight Status,28.6,65 or older,"(35.466220975000454, -79.15925046299964)",37
North Dakota,Obesity / Weight Status,17.7,18 - 24,"(47.47531977900047, -100.11842104899966)",38
North Dakota,Obesity / Weight Status,32,25 - 34,"(47.47531977900047, -100.11842104899966)",38
North Dakota,Obesity / Weight Status,35.5,35 - 44,"(47.47531977900047, -100.11842104899966)",38
North Dakota,Obesity / Weight Status,38.3,45 - 54,"(47.47531977900047, -100.11842104899966)",38
North Dakota,Obesity / Weight Status,36,55 - 64,"(47.47531977900047, -100.11842104899966)",38
North Dakota,Obesity / Weight Status,32.1,65 or older,"(47.47531977900047, -100.11842104899966)",38
Ohio,Obesity / Weight Status,16.6,18 - 24,"(40.06021014100048, -82.40426005599966)",39
Ohio,Obesity / Weight Status,29.7,25 - 34,"(40.06021014100048, -82.40426005599966)",39
Ohio,Obesity / Weight Status,34.6,35 - 44,"(40.06021014100048, -82.40426005599966)",39
Ohio,Obesity / Weight Status,37.5,45 - 54,"(40.06021014100048, -82.40426005599966)",39
Ohio,Obesity / Weight Status,37.2,55 - 64,"(40.06021014100048, -82.40426005599966)",39
Ohio,Obesity / Weight Status,29.7,65 or older,"(40.06021014100048, -82.40426005599966)",39
Oklahoma,Obesity / Weight Status,22.9,18 - 24,"(35.47203135600046, -97.52107021399968)",40
Oklahoma,Obesity / Weight Status,28.9,25 - 34,"(35.47203135600046, -97.52107021399968)",40
Oklahoma,Obesity / Weight Status,40.2,35 - 44,"(35.47203135600046, -97.52107021399968)",40
Oklahoma,Obesity / Weight Status,36.3,45 - 54,"(35.47203135600046, -97.52107021399968)",40
Oklahoma,Obesity / Weight Status,36.3,55 - 64,"(35.47203135600046, -97.52107021399968)",40
Oklahoma,Obesity / Weight Status,30.5,65 or older,"(35.47203135600046, -97.52107021399968)",40
Oregon,Obesity / Weight Status,17.4,18 - 24,"(44.56744942400047, -120.15503132599969)",41
Oregon,Obesity / Weight Status,25.7,25 - 34,"(44.56744942400047, -120.15503132599969)",41
Oregon,Obesity / Weight Status,32.2,35 - 44,"(44.56744942400047, -120.15503132599969)",41
Oregon,Obesity / Weight Status,35.4,45 - 54,"(44.56744942400047, -120.15503132599969)",41
